delay_days,rating,disputes,repeat_client,collab_count,income_volatility,reliability_risk
0.3837126198324472,4.236125362948202,0,1,1,0.18167127194729565,0
3.640996985808681,4.684928863832065,0,0,1,0.29855253731009285,1
2.03523436032551,5.0,0,0,2,0.2355517692328558,0
-1.6143469467799703,4.152943329226522,0,1,5,0.03747834656946192,0
1.932952314627955,3.7859839009870564,1,0,1,0.28460126717233236,1
2.4632934493220917,3.6479959864368947,0,1,4,0.5529831789944604,1
-0.7096435905028327,4.685084811544533,0,1,1,0.5006274006611131,0
1.8843127648638198,3.646739916776567,0,0,3,0.34635855252518494,0
1.6455217961149997,4.251072378824831,0,0,2,0.5224536586070214,1
-1.3574257445765578,4.574925274815585,0,0,1,0.08809628306116465,0
2.394468400870708,4.474070214731966,0,1,2,0.23490913421899873,1
2.9019613159205857,4.570177945673669,0,1,1,0.3791609881460416,1
4.207628107938192,4.488915942320342,0,1,1,0.2739170346365776,1
4.134505130087257,4.911546325325357,0,1,2,0.2506353339046885,0
-1.9441734198927278,4.019073447704481,0,0,3,0.05987125353578093,0
-0.8445625997878068,4.129201944616588,0,1,0,0.0,0
2.7875881680216494,4.0909362218916705,0,1,1,0.4635732849899272,1
2.784464877280522,4.732076724745045,0,1,1,0.34864431465044515,0
2.78761921576512,4.760159435358026,0,1,5,0.4803996756420186,0
11.131828726636803,4.580490127727404,1,1,1,0.21255281156832512,1
2.9272262767329176,4.873397466755971,1,0,1,0.1574444230344812,0
4.338914100451497,3.928783653049448,0,0,1,0.3013095933273269,1
3.885004408733006,5.0,0,0,4,0.4708399297225633,0
3.128478128264495,5.0,0,0,2,0.2537095570024691,1
0.711826888399136,4.694248798898299,0,1,3,0.4603570368656972,0
3.3974230512331687,5.0,0,0,1,0.09873839888138261,1
-0.4320630363439295,3.7373507169288906,0,1,1,0.26771057336602655,1
0.9079534831499778,4.19022074549494,0,0,1,0.28597717118439375,1
0.28659113042724127,4.105878615727219,1,0,2,0.5452779887843839,1
1.7046853484658064,4.688591729502938,0,1,6,0.34152547960318164,0
7.286646416683771,3.979943704159142,0,1,2,0.649215503658839,0
-3.0,4.702998059734995,0,0,8,0.030463040010503484,0
3.2156504759362834,4.948214457598686,0,0,5,0.32598378088225594,0
-2.531789677974129,4.6780811600336,0,0,3,0.33587960783608917,0
0.32017033552641627,4.5135004094646005,0,0,5,0.42401863951737345,0
4.222376492418415,4.004850663639701,0,0,0,0.13732801271022174,1
1.6607000477386569,4.061259613549854,0,0,1,0.6368892678821672,0
-1.1943619448232652,4.8998475621186675,0,1,4,0.3025927882943518,1
-0.2882592731499205,4.711739601562133,0,1,1,0.08258649741301635,0
3.1989943723366894,4.384392192248983,0,1,0,0.29679500191727626,0
-0.32591657929284157,4.232836181693644,0,1,1,0.2373676954239773,0
2.041146473954937,3.5896768507554495,0,0,2,0.8566470284494658,1
1.6139295997595344,3.9716590325262247,0,1,0,0.5099887199050027,0
-0.12900086901454277,5.0,0,0,5,0.30993227114164346,1
6.859860223313314,3.8878177715990136,0,1,3,0.2776166629601591,1
3.084797555795028,4.475791928488433,0,0,4,0.490211372496293,1
-3.0,4.80297758927808,0,0,1,0.4997724320656429,0
1.9661357869235692,3.898030932799083,0,1,3,0.0,1
-0.15446616192096996,4.473884189912433,0,1,1,0.4285986309466667,0
3.6310833369905597,4.775166215004262,0,1,2,0.3055933087957253,1
-0.4813018460817515,4.404999728762901,0,1,5,0.03777123564260476,0
1.2131588963327524,5.0,0,0,2,0.4760428279248354,0
2.7624681974511427,3.7325602964487223,0,0,2,0.7492376027116531,1
3.6643879854253036,4.823491411953552,0,0,5,0.41135918936555615,0
-1.5007410176394407,4.330879305041415,0,1,1,0.5200856884513728,0
0.663746910397629,4.708768061934671,0,1,3,0.6608238183928807,0
0.3126367220976096,4.576522860679699,0,0,2,0.13394756985598963,1
-0.13332308143427962,4.106737521156002,0,1,3,0.0,0
5.913635600702742,4.491598556983736,0,1,4,0.4313732126619003,1
2.512454277402389,3.6568394194406855,0,0,3,0.2504776927117098,1
-1.652209885837613,4.641299000228558,0,1,5,0.025165309525691404,0
3.79465486763694,4.519263386396211,0,1,1,0.28436601277284135,1
6.805390492531583,4.655464067457241,0,1,1,0.445509474758124,1
4.081163151377867,4.82324733003486,0,0,1,0.270205667047128,1
-2.2984249148850333,4.547047936083885,0,0,1,0.1426344738529925,0
0.2894148178343716,4.459235767919311,0,0,2,0.25529858794069793,1
4.667277872966556,4.047572665335483,0,0,3,0.2961047069397309,1
-0.269173664046952,4.11511169454038,1,1,4,0.0,0
2.609548570365571,4.874693848070933,0,0,3,0.27144500936586136,0
3.4365851335733417,4.974534162282392,0,1,1,0.031131905571021634,0
-0.8173261789452075,4.304755825475179,0,0,6,0.4318051904042192,0
1.3511866098454999,4.41840109890131,0,0,1,0.0,0
-3.0,4.038154250002494,0,0,1,0.5025384409101872,0
-1.0609691033357245,4.869102738106978,0,1,4,0.2181669861572117,0
0.8685796215170992,4.6661667294767115,1,1,4,0.19140485864559756,1
-1.6194579549121237,5.0,1,0,3,0.3588909194603944,0
5.581028259829088,4.048670769128105,0,1,2,0.1267931109553216,1
-2.0753534449015816,4.248796840392713,0,0,2,0.3557491508260128,0
0.3998887832575406,4.4925783690102294,0,0,3,0.15357824506232584,0
1.8268514432152283,4.658595815090308,0,0,2,0.1886530975350461,0
5.1031832226652885,4.313732944980948,0,0,2,0.3810708338658271,1
-2.0896553779485982,4.05081556381852,0,1,4,0.07228385325312342,0
4.407909380387399,4.752563011569428,0,0,2,0.047132539647528615,0
1.5255826525489675,4.688454145018233,0,0,2,0.34964510148206834,1
-0.9537716276198775,4.03349035977451,0,0,2,0.29462002950212307,0
2.655258685658177,4.9421771204421985,1,1,1,0.3337385489618784,0
1.997649238933675,4.868079483678642,0,0,3,0.3655278473442841,1
-0.0005421928969866485,4.453718598899117,0,1,4,0.3114751107613962,0
1.6745052124750472,4.431839144950415,0,0,4,0.4216185247934138,1
0.5367160078455995,4.6216231084463635,0,0,2,0.3194872573957317,1
1.7837933631281202,4.055318771897497,0,1,2,0.0,1
3.1553266863026166,4.412012591665634,0,0,3,0.0,1
5.465042040363381,3.5390465821563284,0,1,3,0.6855898360484165,1
-1.5945387470671228,4.750582258201175,0,0,8,0.3000143734117726,0
6.832583436640666,3.7754027110232564,0,1,2,0.4900483303434194,1
-3.0,5.0,0,0,1,0.2308592188745848,0
1.1205372624110417,4.26795196241342,0,1,6,0.2883969811212139,0
2.9707930162114415,4.315333207227529,0,0,5,0.20932706914583127,1
2.2024796693375817,4.148906437566198,0,0,4,0.793185466292273,0
-0.056748799551484375,4.28478445043117,0,0,3,0.3506484844728285,0
0.9796943741068119,4.967412538059215,0,0,2,0.1930284188987605,0
0.267497663352918,3.4048765373859684,1,0,3,0.0,1
0.02658810763947117,4.910786154435275,0,0,2,0.6947466885471705,0
3.6240052425525615,4.5352093924406836,0,1,2,0.2673443229543393,0
2.3925387149126185,3.917191340857114,0,1,6,0.4488458239123194,1
-0.23227398815163558,3.969875042780305,0,1,4,0.4711994580613092,0
3.748999688583127,5.0,0,1,3,0.20743389531392586,0
2.2682488021915233,4.021797248022908,1,0,5,0.4344905550772312,1
3.5321552970974004,3.9386597957616165,0,0,3,0.17917234264967646,1
3.0740721048090305,4.854925816945892,0,0,1,0.10191472759211681,0
-0.5724875273051806,4.535421150514366,0,1,3,0.5328929385024425,0
0.09954739950757618,4.024829769385441,0,0,2,0.26836212403556015,0
3.3682340128081547,4.4866499901618475,1,0,1,0.40370256672053106,0
3.025925663583662,3.9896989265438894,0,1,2,0.38218419877635423,1
1.4477460150896297,4.840328559369042,0,0,2,0.42758639201105775,0
1.793318458271955,4.824548385949254,0,1,1,0.0,1
4.694162239471062,4.612802479528778,0,1,2,0.182941893736726,0
0.021071527910425214,4.544664424498807,0,0,4,0.235104968500715,0
2.8677434529250947,5.0,0,0,3,0.13370426541970187,1
0.9945183689152648,4.399874530955291,0,0,1,0.38580136960327754,1
0.9557969919319493,3.92725034983168,0,1,3,0.5373786155191795,0
4.246942129967975,4.5797895651329235,0,0,4,0.5690369310692596,1
3.5635408724700746,5.0,0,1,2,0.23215904695802325,0
3.533774090001596,3.9940962027256592,0,1,1,0.3583931724915814,1
4.763697017885823,4.255414893322406,0,0,3,0.3891287008980199,1
1.5525096040818975,4.566578415240581,0,0,3,0.4242512188407059,0
3.2048824282374095,4.378438060397705,1,1,1,0.1243729853854712,0
0.7243331085163599,4.007078567849074,0,0,2,0.6641160536529933,1
2.3104158812211053,4.8487431424921885,0,1,6,0.4853040368692889,1
1.1746423640807886,5.0,0,0,2,0.4905298687384882,0
1.7424899124817954,4.478452583609563,0,1,0,0.5406920113800794,1
2.987892563592284,4.0383726841056005,0,1,0,0.4068271884531969,0
-0.5455517080836811,3.78041578997861,0,1,6,0.0945373153898055,0
6.730968189213651,4.503190392488473,0,0,1,0.27220545368897864,1
-1.015043453749255,4.841550937326503,0,0,2,0.0,0
-1.5354715319693302,4.590067098598153,0,1,2,0.38301450193981684,0
4.395277183750169,4.399038463632459,0,0,4,0.26615726836689063,1
3.4791567349073396,4.1642913392842775,0,0,2,0.29189552329461366,1
3.060299542630388,3.9631345469127646,0,1,2,0.5408002260171303,1
3.0708637731607,4.7339005305299535,0,0,3,0.2086011922887081,0
1.4693830678827133,4.765508648554235,0,0,2,0.2495753682455847,0
-0.7431359287145787,3.7817080853237073,0,0,6,0.30439465919264325,0
1.689511395484316,5.0,0,1,0,0.0,0
-0.19290427878027927,4.629628488357601,0,1,6,0.24678726884759936,0
3.937799333544378,4.959837858058318,1,0,3,0.0,1
1.1323565462446534,3.863148900605954,0,0,4,0.18289568762085212,1
-0.5637429919812789,3.8536703378338246,0,0,2,0.4710378106785655,1
0.6965353958675164,4.3404122760930814,0,1,1,0.3894533116502138,1
2.532328635689061,4.601113770758078,0,0,4,0.18103593790918476,0
0.09068861799006322,5.0,0,1,0,0.30815964364476245,0
-0.5555509889160786,4.682431565526053,1,0,5,0.08500208657391889,0
2.1092180287297806,4.302927489275187,0,1,2,0.29953131937009597,0
2.112416427771807,3.9894523169336433,1,0,3,0.8860640570985021,1
0.2326420615721756,4.89200022908766,0,1,0,0.6691602640743863,1
0.322404235954193,4.014117829699714,0,0,2,0.3105244260034522,0
2.0801248433940907,5.0,0,0,2,0.3320288329830749,1
-2.1202108537433104,4.286246140157397,1,1,1,0.10408693707308977,0
-2.0186594359413883,5.0,0,1,5,0.1396421784097899,0
-0.2961105531310899,4.671572516023712,0,0,3,0.3724368644209388,0
0.9663821207203819,4.345201804223017,0,1,2,0.195021486872703,0
2.2772689139950115,4.19224145126955,0,1,1,0.4808299189703164,0
5.18839054237388,4.263636849061569,0,1,4,0.6139371361955515,0
3.6441490580050484,4.571326676950095,0,0,6,0.36652415695620777,1
1.1001536750914322,4.430862598487087,0,0,4,0.3203474411679853,1
1.452459480243278,4.162475436772518,0,0,3,0.0,0
-1.006323411594522,4.333747435872947,0,0,2,0.44952204905440996,0
1.453717160019025,4.43143081188766,0,1,2,0.07126573969218833,0
0.7783534026996541,3.5485063622340753,0,0,1,0.21639817427331604,1
2.306796400845224,4.58326724591548,0,0,4,0.491915178477027,1
-0.5680773588808075,4.008111510113277,0,1,0,0.5059516328618064,0
2.7983662856029308,3.9386670387177025,0,1,2,0.20669849452997655,0
5.331847282506445,3.725062261155716,1,0,3,0.21821689301600272,1
1.228099628857856,3.682443000852844,1,0,3,0.16013622534866562,1
2.5042793052473535,3.8578209987550847,0,1,4,0.060429250934817824,0
3.225359979277781,4.116391616947804,0,0,1,0.1730409035791516,0
0.4969488202854093,5.0,1,1,0,0.0,0
2.060231204526042,4.189648129641919,0,1,2,0.436612516301653,0
1.531481001954487,4.471100042507213,0,0,1,0.37890472103237516,1
1.7441902463720793,4.560192554602532,1,1,1,0.4121058569741025,0
-0.43252445963866615,4.45242607448634,0,1,3,0.10911918988497143,0
1.5612754356473568,4.369022615709603,0,0,1,0.06098588729698873,0
2.7449957281136244,3.9218824945603026,0,1,0,0.31070285486271204,1
5.127859019487604,4.9803710193116855,0,1,3,0.31282051299004504,1
3.898177065213017,5.0,0,1,1,0.27054603449741094,1
6.882956143778891,3.726936522350926,0,1,4,0.2421033461624301,1
-0.41836890722012376,3.9903885636454484,0,0,4,0.6421551555388774,1
3.6808015918016954,4.2880758630491975,0,0,2,0.38520500235859567,1
1.9583550143458792,4.014184882035924,0,0,1,0.6941356782932981,0
6.974507333044181,4.602386221382346,0,0,3,0.5537930050863267,1
-0.5207457133878788,4.108691119037355,0,0,6,0.6406541852034691,1
-0.5993046054519402,5.0,0,1,1,0.08510744672879958,0
0.0015183863899446148,4.876219437737439,0,1,2,0.41863419819960596,0
-3.0,4.4850296122528865,0,1,2,0.21364690220132537,0
0.18561244579809744,4.810794505327893,0,1,2,0.0,0
-0.397831653884245,4.842360169742924,0,1,5,0.5992006339111051,0
1.875984466190519,4.174421004776703,0,0,4,0.24126149485887416,1
2.354389939442899,4.073513102183214,0,1,3,0.08897967394666309,1
6.190427098039716,4.431257225187859,0,0,4,0.2170872273502613,1
3.876059595465126,4.744654449799178,0,1,1,0.14075517544523614,1
0.057740860843992214,4.455624159461367,0,1,2,0.16126040647666653,0
-0.7460366783708947,3.7692014071236013,1,0,3,0.2556793219634701,1
2.7297979287662644,4.078870222419663,0,1,5,0.6461630386089485,0
-1.8005830175516055,4.370410854562249,0,0,4,0.16673655669107484,0
6.078646914635884,4.3697337582696685,0,0,3,0.6318541328438381,1
4.448600301803218,5.0,0,1,0,0.4697673591959043,0
0.327060869738238,3.845604823040401,1,0,3,0.3792543127172172,1
-2.782836322727194,4.6022356967343505,0,0,1,0.449624006450375,0
4.884680935413532,4.9956452433313165,0,1,1,0.3027311327674915,1
1.2136503868684554,5.0,0,1,2,0.5572100207726852,0
4.594540779933654,4.238241030726416,0,1,1,0.41339605265342017,0
-2.4860691469859177,4.59657178108808,0,1,2,0.0,0
0.0015624426155678162,4.627904142879459,0,0,4,0.359250386377993,0
1.5131092492954579,4.478192692621317,0,0,3,0.45679462859852304,1
1.617451484411855,4.360461919504278,0,1,1,0.24219975627975654,0
0.3748363213018908,4.574390155800018,0,1,4,0.3252511745427865,0
3.057124830868747,3.3871015659121264,0,0,2,0.1774284010651186,0
-1.1690510734564858,4.672827796025053,0,1,4,0.024474868787287885,0
1.1440512874467663,4.450471161464788,0,1,3,0.0,0
1.800739079279747,4.311010041288694,0,1,2,0.0,1
2.7860970851468725,5.0,0,1,2,0.43380894849410645,0
3.2790371952222244,4.13002639248378,0,0,4,0.0,1
-1.3116052295946732,4.238769604373988,1,1,3,0.16670401460730375,0
-2.3352854268390555,5.0,0,1,2,0.1468693429509244,0
4.6941920547462725,4.067175478060058,0,0,0,0.24356809280250707,1
2.330785029948979,4.179953886825385,0,1,1,0.0,0
-0.37121634139138404,4.34118983062766,0,0,1,0.38077761894812373,0
5.377879938806307,4.73629379285182,0,0,1,0.04536772116802018,0
1.7891865857321467,4.483121002941326,0,1,3,0.5264811081418538,1
